img_ID,predict,gt
2449,-0.0034443887,0
7299,-0.0011179866,0
2014,-0.2768141,-0.3
4792,-0.28097934,-0.3
2310,-0.47861093,-0.6
5916,0.28289524,0.3
5240,0.02041031,0
949,0.14458172,0.3
1101,0.095781006,0
3280,-0.5569047,-0.6
247,-0.01687247,0
6742,0.006683007,0
2344,0.010052203,0
3338,-0.3962861,-0.6
5170,-0.008561541,0
3249,-0.610911,-0.6
4530,-0.00053656334,0
81,0.01248585,0
5959,-0.011564925,0
2523,-0.052313495,0
2299,-0.57364553,-0.6
310,0.019183103,0
3549,0.07585294,0.3
4983,-0.0032253114,0
2579,0.011115189,0
663,0.30321807,0.3
1184,0.33915374,0.3
4725,-0.001752154,0
11,0.015250183,0
1015,0.28422183,0.3
1522,0.29964715,0.3
8013,0.32261345,0.3
4511,0.020115811,0
3778,0.58602047,0.6
7107,-0.008896808,0
4138,-0.2904757,-0.3
68,0.01836975,0
2954,-0.31720933,-0.3
4906,-0.30476785,-0.3
5025,0.30551153,0.3
979,-0.005544808,0
3653,-0.020266257,0
2350,-0.0077391984,0
6114,0.25244847,0.3
3649,-0.019849692,0
1510,0.3131443,0.3
3915,0.5497161,0.6
8603,-0.019435095,0
5994,-0.0025414983,0
3411,0.07493826,0
2811,-0.0009812801,0
5445,0.32999408,0.3
664,0.31424892,0.3
5502,0.567583,0.6
2921,-0.2932779,-0.3
3044,-0.0060551204,0
2337,0.015511316,0
165,0.011194148,0
3755,0.6021007,0.6
2856,-0.0050381715,0
2794,-0.017789349,0
2763,-0.012697501,0
4903,-0.35929912,-0.3
7008,0.29289058,0.3
2024,-0.2814228,-0.3
8298,-0.0025954489,0
1803,0.27891544,0.3
3522,-0.28347942,-0.3
5015,0.29731548,0.3
3108,-0.033594806,0
7663,-0.002079686,0
7496,-0.28047398,-0.3
8531,-0.026696246,0
1253,0.27816096,0.3
8427,-0.5388974,-0.6
6077,0.00104278,0
597,0.021223985,0
3969,-0.009099709,0
6650,-0.5893854,-0.6
1471,0.3051034,0.3
919,0.20347331,0.3
6130,0.24127544,0.3
8336,-0.0043433066,0
1237,0.292828,0.3
8001,0.31103247,0.3
8426,-0.5388974,-0.6
2934,-0.28959468,-0.3
4741,-0.013008223,0
8095,0.005364877,0
3668,-0.000762776,0
652,0.30550885,0.3
1136,0.30463874,0.3
577,-0.035894454,0
3944,0.0077135684,0
4893,-0.2714091,-0.3
5683,0.33958438,0.3
7085,0.0148470355,0
335,0.0070650894,0
468,-0.036483936,0
7722,-0.15155257,0
7309,-0.018187102,0
504,0.0012153373,0
1855,0.30999357,0.3
7388,-0.31033194,-0.3
5255,-0.024355639,0
5500,0.593916,0.6
3287,-0.54995745,-0.6
899,0.022116803,0
364,-0.0017629871,0
2351,-0.0077391984,0
5099,0.28591025,0.3
5092,0.056377918,0
6986,-0.017943148,0
3071,-0.3640032,-0.3
1126,0.2998477,0.3
7032,0.19550358,0.3
4594,-0.011952244,0
4848,-0.27896804,-0.3
7207,-0.30677542,-0.3
6177,0.048736576,0
1692,0.21734992,0
1547,-0.026381463,0
4356,0.0057077715,0
3916,0.5497161,0.6
7920,-0.012548276,0
3359,0.0062019797,0
7710,0.008546452,0
1738,0.32838687,0.3
5682,0.33958438,0.3
7705,-0.091632105,0
3665,-0.021009412,0
3721,0.3081919,0.3
1986,-0.2837629,-0.3
1452,0.31376565,0.3
488,-0.02013058,0
3555,0.29113033,0.3
6832,-0.021975014,0
5899,0.27834883,0.3
2339,-0.013069436,0
7029,0.2983812,0.3
2544,-0.0012823963,0
8535,-0.028646253,0
1766,0.29358202,0.3
3422,0.31632233,0.3
970,-0.0086314585,0
8472,-0.0037493524,0
2153,-0.6333919,-0.6
2999,-0.3116837,-0.3
1148,0.30874017,0.3
734,-0.0046065953,0
5570,0.27360442,0.3
7062,-0.28161806,-0.3
7257,-0.6039754,-0.6
1443,0.28403816,0.3
893,-0.016820356,0
6087,0.0028184308,0
5012,0.28140175,0.3
3489,-0.28433695,-0.3
3329,-0.51861435,-0.6
5458,0.29984918,0.3
4348,0.022044014,0
8644,0.0031923102,0
8311,-0.013956593,0
6968,-0.25677958,-0.3
789,0.0023507997,0
2060,-0.27785498,-0.3
7662,-0.002079686,0
6211,0.3340868,0.3
5429,0.22121158,0
2747,-0.0069889748,0
6120,0.2589435,0.3
3753,0.5863727,0.6
1538,0.09411731,0
2205,0.00065666577,0
232,-0.014399146,0
152,-0.007946621,0
8596,-0.008250535,0
141,0.018741716,0
7721,-0.02923831,0
5453,0.29590386,0.3
6926,0.32704008,0.3
4011,0.002837427,0
3149,0.24888778,0.3
5000,-0.00024737837,0
7516,-0.28446138,-0.3
8034,0.61117923,0.6
5626,-0.054958403,0
5880,0.3070983,0.3
7757,0.0016708849,0
4647,0.005836509,0
6915,0.25620356,0.3
3958,-0.007758023,0
3425,0.3477042,0.3
4592,-0.011952244,0
263,-0.018388439,0
6841,-0.0016533309,0
7094,0.025433548,0
5185,0.013186342,0
1434,0.37432447,0.3
2295,-0.55851316,-0.6
7946,-0.3114252,-0.3
2058,-0.27785498,-0.3
2217,0.011765194,0
8362,0.020632483,0
1793,0.27864257,0.3
4195,-0.5901418,-0.6
7599,-0.68184745,-0.6
5450,0.29910618,0.3
6125,0.2771188,0.3
8172,0.003012686,0
2011,-0.29776397,-0.3
7468,4.0887855e-05,0
5794,0.27357033,0.3
4761,-0.017756537,0
8557,-0.19932732,-0.3
5380,0.5689689,0.6
6443,-0.0067000967,0
7052,-0.092038326,-0.3
5457,0.29984918,0.3
6458,-0.0072841654,0
1388,0.29996392,0.3
5290,0.0059611322,0
2669,0.019585356,0
2634,0.02429282,0
4467,0.004496131,0
7258,-0.44289383,-0.6
8167,-0.0042916588,0
296,-0.29844964,-0.3
8431,-0.5399591,-0.6
7456,-0.02804869,0
222,-0.0071556615,0
6909,0.004552041,0
7720,-0.02923831,0
7418,-0.0045170644,0
752,0.002844463,0
8048,0.016014028,0
4578,0.010575426,0
525,-0.08282186,0
1133,0.32067543,0.3
8200,0.0024114568,0
2463,0.0050321827,0
6675,-0.52495635,-0.6
168,-0.0042635975,0
935,0.29311055,0.3
4076,0.026094906,0
6348,0.014089202,0
215,0.015524282,0
3094,-0.36541486,-0.3
7296,0.0028733779,0
4990,0.028898433,0
8658,0.004754966,0
4371,-0.007544808,0
3962,-0.013174845,0
983,0.0049659796,0
808,-0.007227419,0
7263,-0.56514585,-0.6
6496,-0.31819475,-0.3
825,0.016885877,0
2609,0.0021683844,0
8569,0.049475748,0
2897,-0.2607547,-0.3
5035,0.31661737,0.3
6079,-0.00109164,0
6293,0.32094693,0.3
5792,0.004752921,0
8124,-0.009803128,0
686,0.3033534,0.3
7793,-0.0074489317,0
2001,-0.2674697,-0.3
3621,-0.019778028,0
7252,-0.5788455,-0.6
1169,0.29270828,0.3
572,0.0003841468,0
1744,0.3119874,0.3
1311,0.0038105333,0
7214,-0.30860156,-0.3
6704,-0.0075422553,0
3859,0.5899047,0.6
1602,-0.016360404,0
6849,0.011395981,0
8324,-0.006387829,0
7139,-0.010924592,0
7748,-0.07320306,0
2471,0.007032253,0
5791,0.004752921,0
1017,0.32530025,0.3
7930,0.006939864,0
2693,-0.0033015532,0
6073,0.0111626135,0
6890,-0.017940426,0
2700,-0.0044042463,0
8173,0.003012686,0
7031,0.19550358,0.3
3045,-0.0069828546,0
1353,0.3117354,0.3
4174,-0.32040942,-0.3
4939,-0.031574503,0
5984,-0.030809585,0
931,0.31406662,0.3
2569,0.011858919,0
8068,-0.0031518892,0
800,-0.01421743,0
5665,0.29021585,0.3
8505,0.015853446,0
2363,0.016195282,0
1945,-0.30448106,-0.3
1277,0.49824464,0.6
8303,0.0014972766,0
8078,-0.005608372,0
3257,-0.54317385,-0.6
7977,0.00089629553,0.0
3379,-0.015384056,0
4851,-0.27896804,-0.3
4175,-0.32040942,-0.3
4221,0.019199762,0
4888,-0.21809885,-0.3
7083,-0.03682806,0
2922,-0.31346387,-0.3
6681,-0.59895235,-0.6
1345,0.25624934,0.3
3000,-0.6032914,-0.6
80,0.01248585,0
6508,-0.60021234,-0.6
941,0.31138352,0.3
6221,0.31433958,0.3
3095,-0.36541486,-0.3
758,0.0082065575,0
225,-0.0042735836,0
6822,-0.026292395,0
1856,0.30999357,0.3
4808,-0.2820548,-0.3
5695,0.32075664,0.3
3959,-0.007758023,0
7898,0.27314597,0.3
8212,-0.004144378,0
4793,-0.31270343,-0.3
696,0.5805707,0.6
5708,0.27387568,0.3
4509,0.020115811,0
381,0.023832165,0
604,-0.008859075,0
7988,-0.019688882,0.0
5474,0.26215318,0.3
628,0.018410001,0
4537,-0.002382224,0
4124,-0.29865092,-0.3
8574,0.0036566984,0
3999,-0.0040729614,0
6628,-0.5731919,-0.6
3527,-0.044892352,0
5278,-0.015917078,0
1323,0.021704543,0
1230,0.26710853,0.3
691,0.3017436,0.3
1531,0.30223423,0.3
8369,-0.011691101,0
649,0.30074203,0.3
6528,-0.5956021,-0.6
6994,-0.011127342,0
2715,0.0019604359,0
7232,-0.5809952,-0.6
3348,0.014581432,0
6900,-0.0063024205,0
6289,0.30458322,0.3
4368,-0.022469975,0
5444,0.3064752,0.3
6388,-0.57809573,-0.6
3506,-0.2894013,-0.3
8415,-0.32651183,-0.3
576,-0.035894454,0
1470,0.2926992,0.3
3735,0.2765366,0.3
1158,0.29343984,0.3
4979,-0.0012172768,0
910,0.29690558,0.3
5182,0.013186342,0
1408,0.30254877,0.3
1456,0.309128,0.3
278,-0.033405047,0
2712,0.016261991,0
5355,0.27670676,0.3
2213,-0.017567277,0
4533,-0.0022952768,0
4277,0.037749447,0
2283,-0.2947805,-0.3
7706,-0.03707411,0
3625,-0.04103418,0
408,-0.259113,-0.3
3652,-0.020266257,0
1115,0.2981689,0.3
1357,0.30780023,0.3
1417,0.2829114,0.3
6803,-0.013160063,0
369,0.012276768,0
636,0.30249447,0.3
2695,0.005049249,0
8192,0.007878987,0
5281,0.018479936,0
329,-0.015990185,0
7510,-0.28586447,-0.3
6901,-0.0063024205,0
904,-0.0012767483,0
1494,0.25817767,0.3
2252,-0.3118727,-0.3
311,0.019183103,0
294,-0.27119344,-0.3
4730,-0.003172336,0
4016,0.026458237,0
4529,-0.00053656334,0
3876,0.5907838,0.6
2285,-0.2947805,-0.3
5947,0.34695634,0.3
6441,0.0051177805,0
3801,0.5692875,0.6
8481,0.045072168,0
1472,0.3051034,0.3
1506,0.32583076,0.3
2859,0.031973165,0
3844,0.61174554,0.6
3905,0.48985872,0.6
8108,0.013227652,0
5781,0.021109395,0
2603,0.0029011639,0
2428,0.0045874678,0
7545,-0.5265787,-0.6
4069,0.04683179,0
1304,0.59194535,0.6
7224,-0.29828015,-0.3
3893,0.6118232,0.6
3497,-0.332243,-0.3
552,0.0050059203,0
8097,-0.0172913,0
809,-0.007227419,0
3103,-0.036543485,0
7576,-0.58984137,-0.6
7644,0.019158348,0
1213,0.34569705,0.3
6021,-0.28058675,-0.3
6343,-0.015968813,0
2952,-0.31720933,-0.3
3017,-0.61097616,-0.6
8051,0.018754058,0
347,0.0028663566,0
6865,-0.28625622,-0.3
7357,-0.26451376,-0.3
1473,0.3051034,0.3
5132,-0.0003158506,0
7313,0.03037997,0
2107,-0.3347193,-0.3
1318,-0.011893217,0
3540,-0.013135776,0
4935,-0.31727898,-0.3
276,0.01730568,0
6579,0.055665195,0
2206,0.019588016,0
1221,0.3566205,0.3
7290,0.013765412,0
7735,-0.31487742,-0.3
7907,0.032507632,0
659,0.3053963,0.3
7333,-0.082842976,-0.3
3282,-0.5896983,-0.6
4190,-0.589937,-0.6
1495,0.25817767,0.3
8208,-0.0007681204,0
1606,0.020596873,0
379,0.023832165,0
4608,-0.003969124,0
2435,-0.0033275806,0
2874,-0.035805143,0
7682,-0.034326825,0
2195,-0.0029041823,0
2416,-0.0021519226,0
6688,-0.3725798,0
4149,-0.27775744,-0.3
4234,-0.028722059,0
888,0.0064212997,0
1011,0.2790336,0.3
4038,-0.03387952,0
5540,0.012699327,0
7109,-0.008896808,0
1496,0.25817767,0.3
430,-0.2849661,-0.3
5032,0.309803,0.3
4555,0.0070906235,0
3259,-0.6011497,-0.6
4313,0.0016803523,0
1528,0.2833697,0.3
3940,0.019471213,0
5385,0.5722526,0.6
2986,-0.27673915,-0.3
7508,-0.25196058,-0.3
6774,2.5308225e-05,0
5003,0.006001601,0
176,-0.012085654,0
5544,-0.02779726,0
1980,-0.31153777,-0.3
2348,-0.0077391984,0
7900,0.28964844,0.3
6694,-0.012361636,0
2756,-0.0029225554,0
4690,-0.20616974,0
5001,0.006001601,0
2296,-0.55851316,-0.6
2594,-0.0099845845,0
3960,-0.013174845,0
847,-0.009378652,0
6532,-0.6575622,-0.6
1693,0.008223041,0
2313,-0.017728917,0
4208,-0.6085216,-0.6
4071,0.04683179,0
1800,0.28228477,0.3
6151,-0.04035165,0
3675,0.0022911746,0
4822,-0.29494354,-0.3
1207,0.28890154,0.3
1993,-0.29071432,-0.3
5017,0.32276118,0.3
3947,0.018531222,0
2631,0.021076873,0
1726,0.033346474,0
973,-0.01594485,0
6412,-0.6762877,-0.6
6984,-0.0052765673,0
4166,-0.32219324,-0.3
2341,-0.013069436,0
6295,0.3431792,0.3
8113,-0.0014180136,0
6787,0.026615962,0
5495,0.5677507,0.6
1043,0.5603332,0.6
4206,-0.61989063,-0.6
5554,0.048054323,0
7666,0.0010514488,0
48,0.014717014,0
357,0.007282323,0
8237,0.0014118738,0
4763,-0.017756537,0
5645,0.019675847,0
6551,0.018398285,0
774,0.008088292,0
8520,0.004659069,0
5962,-0.024396535,0
1620,-0.30370286,-0.3
3202,-0.3275434,-0.3
4163,-0.28591192,-0.3
6753,0.007835021,0
6306,0.26543027,0.3
7895,0.28090814,0.3
97,-0.008216767,0
1013,0.28422183,0.3
1954,-0.32137892,-0.3
8410,-0.27557877,-0.3
7961,-0.24159984,-0.3
7909,0.0027894843,0
8474,-0.0037493524,0
2304,-0.5505118,-0.6
1999,-0.32659397,-0.3
502,-0.009517413,0
8290,0.0014198036,0
2126,-0.6264427,-0.6
6708,0.0008214442,0
8129,0.036185436,0
5813,0.29515073,0.3
3692,-0.0036500932,0
8446,-0.584085,-0.6
290,-0.3309253,-0.3
2949,-0.31105432,-0.3
8252,-0.007150387,0
8293,-0.005976795,0
1198,0.3516313,0.3
3134,0.31672314,0.3
4652,0.009655568,0
405,-0.27829543,-0.3
6625,-0.6028552,-0.6
3198,-0.26012868,-0.3
3997,0.007134648,0
2391,0.008712211,0
2093,-0.32948986,-0.3
583,-0.023671307,0
2193,-0.01151797,0
4388,0.030964945,0
5663,0.30170637,0.3
5987,-0.03683094,0
4162,-0.28591192,-0.3
5698,0.32674623,0.3
5942,0.3009403,0.3
7941,-0.2754655,-0.3
3623,-0.04103418,0
557,-0.024599772,0
6712,-0.02743921,0
4097,0.0197081,0
1723,0.019844573,0
8470,-0.007976871,0
3177,0.025277603,0
8076,0.0050077084,0
2118,-0.53665775,-0.6
8121,-0.009803128,0
7691,-0.019866183,0
2254,-0.3118727,-0.3
3430,0.27002028,0.3
1933,-0.35982266,-0.3
6635,-0.569671,-0.6
4679,0.017274901,0
8575,0.0036566984,0
2518,-0.016165491,0
746,0.028420955,0
1537,0.09411731,0.3
5778,0.019686949,0
1802,0.28228477,0.3
8400,-0.32833904,-0.3
7788,0.024427071,0
6234,0.3060732,0.3
4152,-0.29407012,-0.3
2159,-0.5790017,-0.6
2823,0.042794492,0
6477,0.0125473,0
8206,-0.010799747,0
6442,0.0051177805,0
5896,0.29105404,0.3
6131,0.31458214,0.3
1722,0.019844573,0
6150,-0.04035165,0
2346,-0.009370032,0
7551,-0.60480005,-0.6
568,-0.02329101,0
3013,-0.6179601,-0.6
7787,0.024427071,0
2319,-0.011316445,0
1595,-0.010378725,0
4981,-0.0032253114,0
868,-0.0005831928,0
4806,-0.2820548,-0.3
5555,0.03221705,0
428,-0.2849661,-0.3
5546,-0.006690158,0
7111,-0.0141027095,0
2135,-0.603708,-0.6
4951,0.000351239,0
3409,0.006270053,0
6633,-0.55605483,-0.6
2318,-0.011316445,0
2502,-0.0067302277,0
3495,-0.332243,-0.3
6156,0.029953774,0
813,0.010748324,0
7987,-0.019688882,0.0
5914,0.27266997,0.3
6773,2.5308225e-05,0
7861,-0.0091735795,0
5494,0.5677507,0.6
4161,-0.28591192,-0.3
4136,-0.2904757,-0.3
2317,-0.01726679,0
3754,0.6021007,0.6
5655,0.28223553,0.3
3551,0.27392325,0.3
2836,-0.0022998448,0
6300,0.31286627,0.3
4454,-0.0023047738,0
5272,-0.006673895,0
2103,-0.32237384,-0.3
4783,-0.30216104,-0.3
4970,-0.076173835,0
4847,-0.28230503,-0.3
6620,-0.30599627,-0.3
693,0.28429672,0.3
1904,0.30238014,0.3
7776,0.012986804,0
5867,0.2691802,0.3
6003,-0.0037012263,0
707,0.58136845,0.6
2981,-0.2932721,-0.3
2985,-0.27673915,-0.3
3725,0.29946133,0.3
3728,0.31342483,0.3
1819,0.2882029,0.3
5264,0.014841181,0
3723,0.3081919,0.3
7541,-0.57004744,-0.6
5911,0.30589432,0.3
1117,0.3240092,0.3
1097,0.03289224,0
7915,0.009079434,0
5353,0.28261876,0.3
4596,0.005481952,0
4303,-0.0076508652,0
4660,0.02452771,0
6353,-0.013727637,0
3101,-0.0040764525,0
5579,0.3014656,0.3
1728,0.2860318,0.3
1320,-0.010422091,0
2616,0.004263279,0
6016,-0.29134554,-0.3
3750,0.5863727,0.6
3059,-0.027956218,0
1950,-0.27971378,-0.3
4525,0.022113517,0
7955,-0.23639332,-0.3
4933,-0.31727898,-0.3
1077,0.19406179,0.6
3482,-0.022912439,0
5793,0.004752921,0
71,0.013815382,0
2871,-0.022813428,0
7423,-0.0048922235,0
2189,-0.017145561,0
8562,-0.28656194,-0.3
6725,-0.014608204,0
3123,-0.029570043,0
871,-0.0039530993,0
1664,0.020567045,0
5614,0.59485525,0.6
6731,-0.010439168,0
207,-0.01087841,0
4033,0.04145482,0
2087,-0.29610607,-0.3
8093,0.005364877,0
1200,0.30352068,0.3
5700,0.32319185,0.3
5527,0.023247052,0
291,-0.3309253,-0.3
5351,0.30303577,0.3
1818,0.2882029,0.3
6938,0.26370886,0.3
2324,-0.0112735955,0
4597,0.005481952,0
1834,0.3884967,0.3
592,0.014002896,0
2808,-0.010502049,0
964,-0.027297407,0
2322,-0.020682804,0
3346,0.014581432,0
5153,-0.0052762055,0
8475,-0.0037493524,0
5082,0.049309913,0
4692,-0.20616974,-0.3
2810,-0.0009812801,0
729,0.02670788,0
3780,0.62210894,0.6
3443,0.0880303,0.3
2945,-0.30015662,-0.3
7817,0.02032325,0
5213,0.011644251,0
1785,0.3234968,0.3
8050,0.018754058,0
5836,0.28098312,0.3
5966,-0.016115408,0
7702,-0.0071946247,0
1301,0.60731983,0.6
891,-0.016820356,0
5058,0.019953113,0
901,-0.0021279322,0
3799,0.5692875,0.6
4441,0.003968993,0
7839,0.007998777,0
3245,-0.5859577,-0.6
3047,-0.0069828546,0
7047,-0.014376259,0
4073,0.020356305,0
8379,-0.03702718,0
4918,-0.27060264,-0.3
7862,-0.0091735795,0
63,-0.011424188,0
6142,-0.027442392,0
8418,-0.32651183,-0.3
5821,0.31910875,0.3
1063,0.5408967,0.6
7405,-0.033300646,0
2010,-0.29776397,-0.3
3490,-0.28433695,-0.3
7724,-0.15155257,-0.3
1829,0.26755422,0.3
6482,-0.20239568,-0.3
5622,0.4514316,0.6
6741,0.006683007,0
5400,-0.022128515,0
7669,0.027629346,0
7767,0.034556653,0
1425,0.31186908,0.3
6866,-0.29086345,-0.3
570,0.0003841468,0
3752,0.5863727,0.6
7931,0.006939864,0
2778,-0.017474249,0
3028,-0.15470453,0
1170,0.29270828,0.3
7560,-0.6330937,-0.6
995,0.010001817,0
6661,-0.5577607,-0.6
5008,0.2891948,0.3
5202,0.015979964,0
7077,-0.28350815,-0.3
5667,0.31430468,0.3
3777,0.58602047,0.6
7480,-0.30450204,-0.3
7081,-0.03682806,0
6612,-0.33905172,-0.3
6219,0.31433958,0.3
1955,-0.30485532,-0.3
4759,-0.0628116,0
1103,0.093677305,0
6160,-0.008774886,0
8420,-0.3502654,-0.3
2052,-0.31402415,-0.3
6220,0.31433958,0.3
3514,-0.2586789,-0.3
4777,-0.29500285,-0.3
3619,-0.011283457,0
1765,0.29358202,0.3
4958,0.023649074,0
4078,0.0016296469,0
2602,0.0029011639,0
2889,-0.34014148,-0.3
6606,-0.2986132,-0.3
1139,0.3228098,0.3
6850,-0.021837458,0
6735,0.00972356,0
2080,-0.29612342,-0.3
1860,0.31459886,0.3
6107,0.27179515,0.3
2661,0.0108694555,0
6766,0.0036820956,0
170,-0.0014017927,0
585,-0.046801962,0
8417,-0.32651183,-0.3
831,0.007438409,0
6202,0.31422883,0.3
788,-0.0009205239,0
7302,-0.0011179866,0
654,0.30550885,0.3
6791,0.0062377667,0
3062,0.015550048,0
7342,-0.29296225,-0.3
4443,0.003968993,0
251,0.010137684,0
1371,0.28451505,0.3
1959,-0.32231894,-0.3
4699,-0.26730382,-0.3
6611,-0.33905172,-0.3
8240,-0.042732157,0
6985,-0.017943148,0
2593,-0.0099845845,0
1631,-0.28081217,-0.3
2948,-0.33496875,-0.3
2744,-0.0069889748,0
3818,0.6599575,0.6
881,0.028036214,0
5346,0.29178,0.3
7597,-0.68184745,-0.6
2466,0.014472098,0
1252,0.27816096,0.3
7093,-0.0010312679,0
4391,-0.0017140987,0
1481,0.29766253,0.3
5027,0.32018018,0.3
8358,0.0043018376,0
6158,0.010557148,0
2392,0.01940256,0
2031,-0.29563138,-0.3
3543,-0.013135776,0
6894,0.01562617,0
6835,-0.026433203,0
7890,0.28916425,0.3
4532,-0.0022952768,0
1952,-0.32137892,-0.3
5318,0.13498822,0
5972,-0.018751001,0
7354,-0.28161272,-0.3
2898,-0.2607547,-0.3
8518,-0.001791615,0
1220,0.33136618,0.3
3315,-0.5736419,-0.6
5046,0.29238546,0.3
1621,-0.34208632,-0.3
2623,0.02711879,0
3253,-0.5891039,-0.6
7995,0.2766382,0.3
6654,-0.5329302,-0.6
8498,0.02833324,0
4752,0.01132008,0
4345,0.0014304435,0
4184,-0.5852394,-0.6
1382,0.3019571,0.3
3674,-0.0072012064,0
1814,0.29606315,0.3
2851,-0.012275751,0
1448,0.325552,0.3
8423,-0.3485713,-0.3
2154,-0.54183245,-0.6
7039,-0.005629776,0
2398,0.0057525774,0
4959,0.008277754,0
1079,0.19406179,0
8425,-0.5388974,-0.6
3807,0.61952174,0.6
8506,0.015853446,0
3998,0.007134648,0
2232,0.046116862,0
83,0.040655136,0
1759,0.29958805,0.3
240,-0.047490317,0
1052,0.55705243,0.6
7896,0.28090814,0.3
82,0.040655136,0
7327,-0.029094033,0
233,-0.028221894,0
4831,-0.29016426,-0.3
7884,0.2970143,0.3
2365,-0.0075434092,0
1746,0.3124243,0.3
4249,-0.04307364,0
3763,0.5810883,0.6
2085,-0.2971638,-0.3
1027,0.33369654,0.3
1704,0.021667149,0
5747,0.5999531,0.6
2163,-0.5905918,-0.6
646,0.30074203,0.3
4573,0.021602012,0
1307,0.028433565,0
7140,-0.010924592,0
6110,0.2940992,0.3
1542,0.030092496,0
1057,0.58350176,0.6
334,0.0070650894,0
1611,-0.18273787,0
3695,0.0075970134,0
6255,0.5660081,0.6
3718,0.28774324,0.3
5503,0.567583,0.6
1655,-0.010825496,0
4674,-0.01733477,0
4105,-0.0032704563,0
626,-0.0012052124,0
5117,0.0867956,0.3
4230,-0.009902226,0
3370,-0.0159556,0
6063,0.012229758,0
2292,-0.5986801,-0.6
5846,0.29704747,0.3
2821,0.036878806,0
5093,0.056377918,0.3
2855,-0.0050381715,0
4482,0.02348496,0
4636,-0.012487031,0
2157,-0.5790017,-0.6
2835,-0.0022998448,0
7976,0.00089629553,0.0
2774,0.013052733,0
6185,0.01922226,0
5848,0.29704747,0.3
5601,0.5495587,0.6
6010,-0.109254785,0
5285,0.028133482,0
5109,0.27221715,0.3
7092,-0.0010312679,0
4862,-0.012964912,0
1192,0.31499612,0.3
844,-0.0006949031,0
3938,0.019471213,0
8008,0.25412455,0.3
2967,-0.32903382,-0.3
2654,0.018003438,0
606,-0.008859075,0
3343,-0.0014126534,0
772,0.00370875,0
1028,0.33369654,0.3
221,-0.0071556615,0
672,0.27817827,0.3
2875,-0.035805143,0
2464,0.0050321827,0
4358,0.010614178,0
2358,0.025904808,0
1390,0.29996392,0.3
6657,-0.6093676,-0.6
6270,0.009466714,0
1114,0.2981689,0.3
6917,0.25620356,0.3
2682,0.018227883,0
7754,0.0037522903,0
7509,-0.25196058,-0.3
1708,0.0015865071,0
1302,0.59194535,0.6
8189,-0.011593761,0
4646,-0.043762792,0
6489,-0.2870659,-0.3
2019,-0.30996802,-0.3
4634,-0.012487031,0
7689,-0.008453001,0
562,-0.02268118,0
1384,0.3019571,0.3
6075,0.00104278,0
8413,-0.281515,-0.3
5022,0.30957574,0.3
5421,0.014103827,0
6680,-0.59895235,-0.6
3366,0.0060719503,0
4425,0.014009475,0
5404,-0.0072019566,0
1658,-0.010825496,0
3217,-0.30209962,-0.3
3888,0.6125209,0.6
7495,-0.30793273,-0.3
7369,-0.30277446,-0.3
4059,0.010862802,0
7850,-0.03131595,0
3133,0.31672314,0.3
2347,-0.009370032,0
5108,0.27221715,0.3
1575,-0.023390342,0
5265,0.014841181,0
999,0.21024655,0.3
8269,0.0083441455,0
3454,0.013265043,0
4617,-0.0032746561,0
7851,-0.03131595,0
7573,-0.5817048,-0.6
1398,0.32932457,0.3
1754,0.2955494,0.3
3312,-0.5892516,-0.6
7522,-0.34323287,-0.3
8587,-0.011548432,0
7790,0.024427071,0
4860,-0.021123646,0
2385,-0.000106784515,0
2930,-0.26741403,-0.3
768,-0.008360237,0
6476,-0.03543914,0
5864,0.3000548,0.3
1022,0.30384773,0.3
1782,0.3152368,0.3
938,0.3374563,0.3
6802,-0.013160063,0
314,-0.025550168,0
1343,0.25691032,0.3
8130,0.036185436,0
3772,0.60008585,0.6
528,-0.028171819,0
7120,0.025308795,0
8606,9.176461e-05,0
2566,0.009213015,0
5090,0.056377918,0
8152,0.009733723,0
2393,0.01940256,0
4373,0.003817412,0
8591,-0.002688164,0
5381,0.543754,0.6
6664,-0.59028363,-0.6
2640,0.008816978,0
5194,-0.012572896,0
930,0.27583548,0.3
6868,-0.29086345,-0.3
5820,0.31910875,0.3
5070,0.018180467,0
2753,0.014269876,0
1065,0.5408967,0.6
6639,-0.5593854,-0.6
6821,-0.026292395,0
6051,-0.0055635828,0
7622,-0.0022482062,0
8207,-0.0007681204,0
7372,-0.31534943,-0.3
3974,-0.00092064263,0
7112,-0.0141027095,0
6534,-0.6575622,-0.6
993,0.025059596,0
1599,0.0019248109,0
8196,-0.026888724,0
8488,-0.005699248,0
452,-0.5777927,-0.6
4760,-0.0628116,0
4257,0.013836526,0
6490,-0.3206426,-0.3
6089,0.0109647075,0
7796,0.0010977811,0
6194,0.031550683,0
5330,0.26572803,0.3
5224,-0.001975648,0
1817,0.29800564,0.3
2941,-0.28167367,-0.3
8327,-0.019293085,0
8632,-0.00081056496,0
7979,0.00089629553,0.0
5971,-0.018751001,0
2905,-0.31844145,-0.3
1409,0.29783794,0.3
610,-0.0061283247,0
2325,-0.0112735955,0
6570,-0.015703343,0
4884,-0.26719013,-0.3
7169,-0.005489144,0
3026,-0.56243056,-0.6
942,0.29435918,0.3
7805,-0.0044559925,0
2764,0.014462431,0
1605,0.020596873,0
3919,0.1626998,0
34,0.0012309686,0
1108,0.2906437,0.3
892,-0.016820356,0
7845,-0.006618907,0
1689,0.21734992,0.3
7640,0.02670158,0
8236,0.0014118738,0
